Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes,enrichr
A-CA-04-2009(H1N1) 18Hour GSE37571,7/300,0.8166758942414916,1,0,0,0.7612833061446439,0.15416973961159955,CFH;C1R;CFHR4;SERPING1;TOB1;CFB;ACSM2B,Virus Perturbations from GEO up
A-CA-04-2009(H1N1) 24Hour GSE47960,7/300,0.8166758942414916,1,0,0,0.7612833061446439,0.15416973961159955,CFH;FZD5;GCH1;ABAT;FBXO7;FAM8A1;PDIA4,Virus Perturbations from GEO up
A-CA-04-2009(H1N1) 3Hour GSE37571,7/300,0.8166758942414916,1,0,0,0.7612833061446439,0.15416973961159955,F7;C1R;DPYS;NBR1;UPB1;CLU;PTPN3,Virus Perturbations from GEO up
A-Netherlands-602-2009(H1N1) 18Hour GSE40844,7/300,0.8166758942414916,1,0,0,0.7612833061446439,0.15416973961159955,PXMP2;AFM;SLC1A2;ACSM2A;ZNF24;ALDH8A1;CP,Virus Perturbations from GEO up
A-Netherlands-602-2009(H1N1) 7Hour GSE40844,7/300,0.8166758942414916,1,0,0,0.7612833061446439,0.15416973961159955,CYP27A1;C9;ID2;SLCO2B1;HPN;SIRT5;C8A,Virus Perturbations from GEO up
A-Vietnam-1203-2004(H5N1) 24Hour GSE28166,7/300,0.8166758942414916,1,0,0,0.7612833061446439,0.15416973961159955,PTP4A1;AFTPH;LEPROT;C1R;ID2;HP;TOB1,Virus Perturbations from GEO up
A-Vietnam-1203 CIP048 RG3-2004(H5N1)PB1-F2del 1day-MOI-10^4 GSE44441,7/300,0.8166758942414916,1,0,0,0.7612833061446439,0.15416973961159955,AMBP;CPS1;ALDH2;HSD17B2;BAAT;PHKA2;ST3GAL1,Virus Perturbations from GEO up
A-Vietnam-1203 CIP048 RG4-2004(H5N1)HAAvirmut 1day-MOI-10^4 GSE37572,7/300,0.8166758942414916,1,0,0,0.7612833061446439,0.15416973961159955,HMGCL;SURF1;PHLPP1;OXSM;COBLL1;ERP29;BAAT,Virus Perturbations from GEO up
A-Vietnam-1203 CIP048 RG4-2004(H5N1)NS1trunc 12Hour GSE43204,7/300,0.8166758942414916,1,0,0,0.7612833061446439,0.15416973961159955,ITIH4;EIF5;ABCC2;PLGLB1;ID2;IRS2;PROX1,Virus Perturbations from GEO up
A-Vietnam-1203 CIP048 RG4-2004(H5N1)NS1trunc 3Hour GSE43204,7/300,0.8166758942414916,1,0,0,0.7612833061446439,0.15416973961159955,GYS2;SERPINC1;NAT2;ANG;GLYAT;CYP3A5;CPN2,Virus Perturbations from GEO up
Enterovirus 71 4Hour GSE15323,7/300,0.8166758942414916,1,0,0,0.7612833061446439,0.15416973961159955,C6;F9;NR1H4;BLNK;CFHR5;LCAT;HAO1,Virus Perturbations from GEO up
HCV JFH1 120Hour-Huh7 5 1 GSE29889,7/300,0.8166758942414916,1,0,0,0.7612833061446439,0.15416973961159955,CYP39A1;HAL;COBLL1;LEPR;MIA3;ARIH1;RUNDC3B,Virus Perturbations from GEO up
HCV JFH1 96Hour-Huh7 5 1c2 GSE29889,7/300,0.8166758942414916,1,0,0,0.7612833061446439,0.15416973961159955,ALAS1;DUSP10;FZD5;SLC43A1;DCAF8;SLC39A14;ETS2,Virus Perturbations from GEO up
HCoV-EMC2012 3Hour GSE45042,7/300,0.8166758942414916,1,0,0,0.7612833061446439,0.15416973961159955,OXSM;RAD23A;DGCR6;MRPL34;SLC37A4;GUSB;PRDX6,Virus Perturbations from GEO up
HHV8 72Hour-LEC GSE16354,7/300,0.8166758942414916,1,0,0,0.7612833061446439,0.15416973961159955,TMCO6;MYO1B;REEP5;MGST2;MAN1A1;SMPDL3A;ETS2,Virus Perturbations from GEO up
Rabies CVS-11 7day-Spinalcord GSE30577,7/300,0.8166758942414916,1,0,0,0.7612833061446439,0.15416973961159955,CARHSP1;ALDH1L1;APOC2;ERLIN1;ISOC1;ANG;SLC39A14,Virus Perturbations from GEO up
SARS-BatSRBD 24Hour GSE47960,7/300,0.8166758942414916,1,0,0,0.7612833061446439,0.15416973961159955,COL18A1;ZNF274;ECHS1;SS18L1;C1RL;EIF4EBP2;TAB2,Virus Perturbations from GEO up
SARS-BatSRBD 36Hour GSE47960,7/300,0.8166758942414916,1,0,0,0.7612833061446439,0.15416973961159955,C4B;ITIH4;EIF5;ABHD2;KYNU;AMT;FAM8A1,Virus Perturbations from GEO up
SARS-BatSRBD 72Hour GSE47961,7/300,0.8166758942414916,1,0,0,0.7612833061446439,0.15416973961159955,PTP4A1;EIF5;PC;IRS1;ID2;CNBP;TOB1,Virus Perturbations from GEO up
SARS-CoV MA15 Day1-PFU-10^5 GSE33266,7/300,0.8166758942414916,1,0,0,0.7612833061446439,0.15416973961159955,PCYT2;ADH1C;TFR2;AHSG;C1R;POLR2C;NDUFV1,Virus Perturbations from GEO up
SARS-CoV MA15 Day2-C57BL6 GSE50878,7/300,0.8166758942414916,1,0,0,0.7612833061446439,0.15416973961159955,PTP4A1;HAX1;GCH1;OXSM;ABHD2;MRPS18B;AK2,Virus Perturbations from GEO up
SARS-CoV MA15 Day2-PFU-10^2 GSE33266,7/300,0.8166758942414916,1,0,0,0.7612833061446439,0.15416973961159955,CPS1;KCND3;C1R;HAAO;EPHX2;PCK1;HSPD1,Virus Perturbations from GEO up
SARS-CoV MA15 Day4-C57BL-6 GSE40824,7/300,0.8166758942414916,1,0,0,0.7612833061446439,0.15416973961159955,CARHSP1;SRD5A1;RPN1;CD14;DHRS1;CFB;TUFM,Virus Perturbations from GEO up
SARS-CoV 0Hour GSE47962,7/300,0.8166758942414916,1,0,0,0.7612833061446439,0.15416973961159955,ITIH4;EIF5;HPN;C4BPA;SLC38A3;HSD17B11;KLKB1,Virus Perturbations from GEO up
SARS-CoV 12Hour GSE17400,7/300,0.8166758942414916,1,0,0,0.7612833061446439,0.15416973961159955,CXADR;CNBP;SIRT5;UQCR11;SDHC;TAB2;C8A,Virus Perturbations from GEO up
SARS-CoV 12Hour GSE47962,7/300,0.8166758942414916,1,0,0,0.7612833061446439,0.15416973961159955,GCDH;NDUFB8;PROS1;ETFDH;MTHFS;ALDH7A1;PRDX6,Virus Perturbations from GEO up
SARS-CoV 48Hour GSE17400,7/300,0.8166758942414916,1,0,0,0.7612833061446439,0.15416973961159955,CYP2J2;ITIH4;APOC4;SIRT5;ENPP1;MASP2;PLG,Virus Perturbations from GEO up
SARS-CoV 48Hour GSE47962,7/300,0.8166758942414916,1,0,0,0.7612833061446439,0.15416973961159955,ITIH4;ZNF274;PLGLB1;C1S;MARC2;TOB1;SDHAP2,Virus Perturbations from GEO up
SARS-CoV 60Hour GSE47961,7/300,0.8166758942414916,1,0,0,0.7612833061446439,0.15416973961159955,PTP4A1;ZNF274;ABCD3;C1R;ZNF24;TANK;ADIPOR2,Virus Perturbations from GEO up
SARS-dORF6 12Hour GSE47962,7/300,0.8166758942414916,1,0,0,0.7612833061446439,0.15416973961159955,EBP;MYO1B;EIF5;REEP5;IDH1;TANK;TOB1,Virus Perturbations from GEO up
SARS-dORF6 36Hour GSE47960,7/300,0.8166758942414916,1,0,0,0.7612833061446439,0.15416973961159955,COX8A;EIF5;MAT2A;AK2;ACSM2A;SULT1A4;SERF2,Virus Perturbations from GEO up
SARS-dORF6 84Hour GSE47962,7/300,0.8166758942414916,1,0,0,0.7612833061446439,0.15416973961159955,ITIH4;SLC35D1;GSTO1;ENOSF1;MSMO1;LPIN2;PCK2,Virus Perturbations from GEO up
cSARS Bat SRBD 0Hour GSE37827,7/300,0.8166758942414916,1,0,0,0.7612833061446439,0.15416973961159955,ALDH3A2;AZGP1;CNBP;SORD;LCAT;PROX1;NIPSNAP1,Virus Perturbations from GEO up
cSARS Bat SRBD 54Hour GSE37827,7/300,0.8166758942414916,1,0,0,0.7612833061446439,0.15416973961159955,CYP2J2;GCLC;VNN1;MRPL40;NR5A2;SAA4;C1RL,Virus Perturbations from GEO up
cSARS Bat SRBD 60Hour GSE37827,7/300,0.8166758942414916,1,0,0,0.7612833061446439,0.15416973961159955,FGB;PTP4A1;CTSO;VNN1;ZGPAT;SAA4;CFB,Virus Perturbations from GEO up
icSARA deltaORF6 24Hour GSE33267,7/300,0.8166758942414916,1,0,0,0.7612833061446439,0.15416973961159955,KANK1;SRD5A1;OXSM;BNIP3;GUSB;HSD17B10;AASS,Virus Perturbations from GEO up
icSARA deltaORF6 36Hour GSE33267,7/300,0.8166758942414916,1,0,0,0.7612833061446439,0.15416973961159955,ITIH4;OXSM;BNIP3;FOXN3;GUSB;PRDX6;HSD17B10,Virus Perturbations from GEO up
icSARS CoV 36Hour GSE37827,7/300,0.8166758942414916,1,0,0,0.7612833061446439,0.15416973961159955,NR5A2;ARG1;CFHR4;HPN;SERPINA10;IRS2;KALRN,Virus Perturbations from GEO up
icSARS CoV 48Hour GSE37827,7/300,0.8166758942414916,1,0,0,0.7612833061446439,0.15416973961159955,PTP4A1;ZNF274;GCLC;C1S;MAN1A1;KALRN;LPIN2,Virus Perturbations from GEO up
icSARS CoV 54Hour GSE33267,7/300,0.8166758942414916,1,0,0,0.7612833061446439,0.15416973961159955,AR;ITIH4;RBM47;DUSP10;METTL7A;GUSB;CPN1,Virus Perturbations from GEO up
icSARS CoV 60Hour GSE37827,7/300,0.8166758942414916,1,0,0,0.7612833061446439,0.15416973961159955,AR;PHLPP1;C1S;KYNU;SAA4;UBR4;ETS2,Virus Perturbations from GEO up
icSARS-Cov Day4 GSE50000,7/300,0.8166758942414916,1,0,0,0.7612833061446439,0.15416973961159955,FGA;GJB1;UGT1A1;SLC1A2;OGDHL;ALDH8A1;CYP3A5,Virus Perturbations from GEO up
A-CA-04-2009(H1N1) 36Hour GSE47960,6/300,0.90097434352423,1,0,0,0.6525285481239804,0.06804469646657685,NUDC;GSTO1;KYNU;ABAT;FAM8A1;CFB,Virus Perturbations from GEO up
A-CA-04-2009(H1N1) 36Hour GSE47961,6/300,0.90097434352423,1,0,0,0.6525285481239804,0.06804469646657685,RCL1;CALCOCO2;C1R;ABAT;LIN7C;AGMAT,Virus Perturbations from GEO up
A-CA-04-2009(H1N1) 48Hour GSE40844,6/300,0.90097434352423,1,0,0,0.6525285481239804,0.06804469646657685,CFH;C1R;OXSM;F13B;ALDH8A1;SLC39A14,Virus Perturbations from GEO up
A-Netherlands-602-2009(H1N1) 12Hour GSE40844,6/300,0.90097434352423,1,0,0,0.6525285481239804,0.06804469646657685,PHYH;NMRK1;ESD;ZNF24;HSD17B11;HYPK,Virus Perturbations from GEO up
A-Netherlands-602-2009(H1N1) 48Hour GSE40844,6/300,0.90097434352423,1,0,0,0.6525285481239804,0.06804469646657685,TAT;AK2;KLHL2;LCAT;F13B;ALDH8A1,Virus Perturbations from GEO up
A-VN-1203-2004(H5N1) Day1-10^3pfu GSE33263,6/300,0.90097434352423,1,0,0,0.6525285481239804,0.06804469646657685,DGCR6L;HSD17B4;MASP2;HRG;CCNB1IP1;SULT2A1,Virus Perturbations from GEO up
A-Vietnam-1203 CIP048 RG3-2004(H5N1)mutPB1-F2del 0Hour GSE43203,6/300,0.90097434352423,1,0,0,0.6525285481239804,0.06804469646657685,BHMT;HINT1;SERPINC1;PCTP;PCSK6;CDC14B,Virus Perturbations from GEO up
A-Vietnam-1203 CIP048 RG3-2004(H5N1)mutPB2-627E 3Hour GSE43203,6/300,0.90097434352423,1,0,0,0.6525285481239804,0.06804469646657685,CYP2C9;ZNF274;EIF5;AKAP9;UQCR11;CYP3A4,Virus Perturbations from GEO up
A-Vietnam-1203 CIP048 RG4-2004(H5N1)NS1trunc124 1day-MOI-10^3 GSE44445,6/300,0.90097434352423,1,0,0,0.6525285481239804,0.06804469646657685,CTSO;TDO2;COBLL1;HSD17B2;UBR4;LPIN2,Virus Perturbations from GEO up
A-Vietnam-1203 CIP048 RG4-2004(H5N1)NS1trunc124 7day-MOI-10^4 GSE44445,6/300,0.90097434352423,1,0,0,0.6525285481239804,0.06804469646657685,CYP2C8;AHCY;ANGPTL3;C8A;CFB;C2,Virus Perturbations from GEO up
Dhori Virus 24Hour GSE17400,6/300,0.90097434352423,1,0,0,0.6525285481239804,0.06804469646657685,SULT1A1;NSMCE4A;SLC43A3;IRS1;KYNU;AMT,Virus Perturbations from GEO up
Ebolavirus(EBOV) 7day Splenocytes GSE17509,6/300,0.90097434352423,1,0,0,0.6525285481239804,0.06804469646657685,CYP2J2;SURF1;PCCA;SLC2A2;EDF1;ACAA1,Virus Perturbations from GEO up
SARS-CoV MA15 Day1-PFU-10^4 GSE50000,6/300,0.90097434352423,1,0,0,0.6525285481239804,0.06804469646657685,AFTPH;AQP9;ARIH1;ACAA1;RUNDC3B;TANK,Virus Perturbations from GEO up
SARS-CoV MA15 Day2 GSE49263,6/300,0.90097434352423,1,0,0,0.6525285481239804,0.06804469646657685,NOP14;ARL6IP4;MIA3;CD302;CFB;RBKS,Virus Perturbations from GEO up
SARS-CoV MA15 Day4 GSE49263,6/300,0.90097434352423,1,0,0,0.6525285481239804,0.06804469646657685,CARHSP1;NOP14;ALDH5A1;C1R;ABHD2;HAO1,Virus Perturbations from GEO up
SARS-CoV MA15 Day7-CXCR3KO GSE50878,6/300,0.90097434352423,1,0,0,0.6525285481239804,0.06804469646657685,GATM;AHCY;AKR1D1;HSD17B2;RUNDC3B;CFB,Virus Perturbations from GEO up
SARS-CoV MA15 Day7-PFU-10^4 GSE50000,6/300,0.90097434352423,1,0,0,0.6525285481239804,0.06804469646657685,FGA;C8G;SRD5A1;PAH;PHKA2;PCK2,Virus Perturbations from GEO up
SARS-CoV MA15 Day7 GSE49263,6/300,0.90097434352423,1,0,0,0.6525285481239804,0.06804469646657685,GATM;GOT1;OXSM;ESD;CFB;KNG1,Virus Perturbations from GEO up
SARS-CoV NSP16 Day2 GSE49263,6/300,0.90097434352423,1,0,0,0.6525285481239804,0.06804469646657685,NOP14;ZNHIT1;RUNDC3B;SERPINA7;TANK;KNG1,Virus Perturbations from GEO up
SARS-CoV 36Hour GSE47962,6/300,0.90097434352423,1,0,0,0.6525285481239804,0.06804469646657685,LRRC47;SLC25A1;ITIH4;ECHS1;ZGPAT;CHP1,Virus Perturbations from GEO up
SARS-CoV 72Hour GSE47960,6/300,0.90097434352423,1,0,0,0.6525285481239804,0.06804469646657685,ITIH4;ZNF274;DUSP10;SLC47A1;MSMO1;PEX14,Virus Perturbations from GEO up
SARS-CoV 96Hour GSE47960,6/300,0.90097434352423,1,0,0,0.6525285481239804,0.06804469646657685,FZD5;SERPINC1;MRPS18B;AK2;GUSB;PEX14,Virus Perturbations from GEO up
SARS-CoV 96Hour GSE47962,6/300,0.90097434352423,1,0,0,0.6525285481239804,0.06804469646657685,ZNF274;MTHFD1;N4BP2L1;GPBP1L1;MSMO1;CPN2,Virus Perturbations from GEO up
SARS-dORF6 0Hour GSE47960,6/300,0.90097434352423,1,0,0,0.6525285481239804,0.06804469646657685,APOM;TFR2;CMC2;MRPL23;FBXO7;PEX14,Virus Perturbations from GEO up
SARS-dORF6 12Hour GSE47960,6/300,0.90097434352423,1,0,0,0.6525285481239804,0.06804469646657685,HSDL2;EIF5;NMRK1;FXYD1;GPBP1L1;TM2D3,Virus Perturbations from GEO up
SARS-dORF6 96Hour GSE47962,6/300,0.90097434352423,1,0,0,0.6525285481239804,0.06804469646657685,ITIH4;ZNF274;GSTO1;BLNK;ABAT;LPIN2,Virus Perturbations from GEO up
icSARA deltaORF6 30Hour GSE33267,6/300,0.90097434352423,1,0,0,0.6525285481239804,0.06804469646657685,KANK1;ITIH4;GLS2;BNIP3;METTL7A;HSD17B10,Virus Perturbations from GEO up
icSARA deltaORF6 54Hour GSE33267,6/300,0.90097434352423,1,0,0,0.6525285481239804,0.06804469646657685,AR;REEP5;OXSM;AQP9;OGDHL;IQGAP2,Virus Perturbations from GEO up
icSARA deltaORF6 72Hour GSE33267,6/300,0.90097434352423,1,0,0,0.6525285481239804,0.06804469646657685,SRD5A1;BNIP3;ITPR2;OGDHL;METTL7A;HSD17B10,Virus Perturbations from GEO up
icSARS CoV 30Hour GSE33267,6/300,0.90097434352423,1,0,0,0.6525285481239804,0.06804469646657685,KANK1;ITIH4;OXSM;ECI2;ALB;HSD17B10,Virus Perturbations from GEO up
icSARS CoV 54Hour GSE37827,6/300,0.90097434352423,1,0,0,0.6525285481239804,0.06804469646657685,CYP2J2;PTP4A1;KYNU;SAA4;ENPP1;ETS2,Virus Perturbations from GEO up
A-CA-04-2009(H1N1) 24Hour GSE47962,5/300,0.9548160619416114,1,0,0,0.5437737901033171,0.025142230749826532,GSTO1;CALCOCO2;SERPING1;ABAT;ACAA1,Virus Perturbations from GEO up
A-CA-04-2009(H1N1) 24Hour GSE37571,5/300,0.9548160619416114,1,0,0,0.5437737901033171,0.025142230749826532,EIF5;CFH;C1R;SERPING1;CFB,Virus Perturbations from GEO up
A-CA-04-2009(H1N1) 24Hour GSE40844,5/300,0.9548160619416114,1,0,0,0.5437737901033171,0.025142230749826532,GYS2;CFH;SERPING1;SIRT5;HPR,Virus Perturbations from GEO up
A-CA-04-2009(H1N1) 30Hour GSE37571,5/300,0.9548160619416114,1,0,0,0.5437737901033171,0.025142230749826532,SS18L1;NR1I2;SAA4;AK2;HYPK,Virus Perturbations from GEO up
A-CA-04-2009(H1N1) 36Hour GSE47962,5/300,0.9548160619416114,1,0,0,0.5437737901033171,0.025142230749826532,LRRC47;CYP2J2;GSTO1;ACSL5;PEX14,Virus Perturbations from GEO up
A-CA-04-2009(H1N1) 36Hour GSE37571,5/300,0.9548160619416114,1,0,0,0.5437737901033171,0.025142230749826532,MYO1B;AK2;ACSL5;SLC39A14;ETS2,Virus Perturbations from GEO up
A-CA-04-2009(H1N1) 48Hour GSE37571,5/300,0.9548160619416114,1,0,0,0.5437737901033171,0.025142230749826532,MYO1B;C1S;C1R;CFHR4;AK2,Virus Perturbations from GEO up
A-CA-04-2009(H1N1) 6Hour GSE47960,5/300,0.9548160619416114,1,0,0,0.5437737901033171,0.025142230749826532,KANK1;ECHS1;GSTO1;ABAT;PEX14,Virus Perturbations from GEO up
A-Netherlands-602-2009(H1N1) 36Hour GSE40844,5/300,0.9548160619416114,1,0,0,0.5437737901033171,0.025142230749826532,C6;SAA4;HP;SORD;PCSK6,Virus Perturbations from GEO up
A-VN-1203-2004(H5N1) Day7-10^3pfu GSE33263,5/300,0.9548160619416114,1,0,0,0.5437737901033171,0.025142230749826532,ACSL1;CYP1A2;ACAA1;KALRN;PMF1,Virus Perturbations from GEO up
A-Vietnam-1203 CIP048 RG3-2004(H5N1)PB1-F2del 4day-MOI-10^4 GSE44441,5/300,0.9548160619416114,1,0,0,0.5437737901033171,0.025142230749826532,CYP1A2;HSD17B2;ACSM2A;SLC25A20;SULT2A1,Virus Perturbations from GEO up
A-Vietnam-1203 CIP048 RG3-2004(H5N1) 24Hour GSE43203,5/300,0.9548160619416114,1,0,0,0.5437737901033171,0.025142230749826532,PTP4A1;CYP4A11;HP;SEC62;ALDH8A1,Virus Perturbations from GEO up
A-Vietnam-1203 CIP048 RG4-2004(H5N1)HAAvirmut 7day-MOI-10^4 GSE37572,5/300,0.9548160619416114,1,0,0,0.5437737901033171,0.025142230749826532,ZNHIT1;MRPL40;TPMT;IQGAP2;GUSB,Virus Perturbations from GEO up
A-Vietnam-1203 CIP048 RG4-2004(H5N1)NS1trunc124 2day-MOI-10^3 GSE44445,5/300,0.9548160619416114,1,0,0,0.5437737901033171,0.025142230749826532,ABCC2;AQP9;AK2;ACP2;CD14,Virus Perturbations from GEO up
A-Vietnam-1203 CIP048 RG4-2004(H5N1)NS1trunc124 2day-MOI-10^4 GSE44445,5/300,0.9548160619416114,1,0,0,0.5437737901033171,0.025142230749826532,KYNU;NAAA;PHGDH;GHITM;C2,Virus Perturbations from GEO up
A-Vietnam-1203 CIP048 RG4-2004(H5N1)NS1trunc 18Hour GSE43204,5/300,0.9548160619416114,1,0,0,0.5437737901033171,0.025142230749826532,AFTPH;C1S;SERPINC1;SLC22A1;KALRN,Virus Perturbations from GEO up
A-Vietnam-1203 CIP048 RG4-2004(H5N1)NS1trunc 24Hour GSE43204,5/300,0.9548160619416114,1,0,0,0.5437737901033171,0.025142230749826532,C1S;ID2;KYNU;ZNF24;CFB,Virus Perturbations from GEO up
A-Vietnam-1203 CIP048 RG4-2004(H5N1)PB2-627E 7day-MOI-10^4 GSE43301,5/300,0.9548160619416114,1,0,0,0.5437737901033171,0.025142230749826532,HSD17B2;ACSM2A;ARIH1;HSD17B6;KNG1,Virus Perturbations from GEO up
Dhori Virus 48Hour GSE17400,5/300,0.9548160619416114,1,0,0,0.5437737901033171,0.025142230749826532,CYP2J2;CFHR1;IRS1;TAB2;HAO2,Virus Perturbations from GEO up
HCoV-EMC2012 24Hour GSE45042,5/300,0.9548160619416114,1,0,0,0.5437737901033171,0.025142230749826532,OXSM;NMRK1;ACSM2A;ARIH1;MRPL46,Virus Perturbations from GEO up
SARS-BatSRBD 48Hour GSE47961,5/300,0.9548160619416114,1,0,0,0.5437737901033171,0.025142230749826532,HINT1;FKBP2;ABCD3;TOB1;PEX14,Virus Perturbations from GEO up
SARS-BatSRBD 72Hour GSE47960,5/300,0.9548160619416114,1,0,0,0.5437737901033171,0.025142230749826532,ITIH4;NMRK1;MSMO1;MRPL46;PEX14,Virus Perturbations from GEO up
SARS-BatSRBD 72Hour GSE47962,5/300,0.9548160619416114,1,0,0,0.5437737901033171,0.025142230749826532,NMRK1;BCKDHB;AK2;MTHFS;MRPL46,Virus Perturbations from GEO up
SARS-BatSRBD 96Hour GSE47962,5/300,0.9548160619416114,1,0,0,0.5437737901033171,0.025142230749826532,ITIH4;ZNF274;ABAT;PCTP;CPN2,Virus Perturbations from GEO up
SARS-BatSRBD Day1 GSE50000,5/300,0.9548160619416114,1,0,0,0.5437737901033171,0.025142230749826532,AFTPH;APOC4;MAN1A1;SERPINA6;PHKA2,Virus Perturbations from GEO up
SARS-CoV MA15 Day7-C57BL-6 GSE40824,5/300,0.9548160619416114,1,0,0,0.5437737901033171,0.025142230749826532,NOP14;SHMT2;QPRT;GUSB;ASS1,Virus Perturbations from GEO up
SARS-CoV 24Hour GSE17400,5/300,0.9548160619416114,1,0,0,0.5437737901033171,0.025142230749826532,KCND3;IDH1;DCAF8;PCSK6;CYP3A4,Virus Perturbations from GEO up
SARS-CoV 24Hour GSE47960,5/300,0.9548160619416114,1,0,0,0.5437737901033171,0.025142230749826532,COL18A1;ZNF274;GPX4;EIF4EBP2;AQP3,Virus Perturbations from GEO up
SARS-CoV 60Hour GSE47962,5/300,0.9548160619416114,1,0,0,0.5437737901033171,0.025142230749826532,NCOR1;BDH1;FXYD1;ABCC6;PHKA2,Virus Perturbations from GEO up
SARS-dORF6 60Hour GSE47960,5/300,0.9548160619416114,1,0,0,0.5437737901033171,0.025142230749826532,ITIH4;NR5A2;SS18L1;PCK1;PIGV,Virus Perturbations from GEO up
SARS-ddORF6 0Hour GSE47961,5/300,0.9548160619416114,1,0,0,0.5437737901033171,0.025142230749826532,ALAD;HINT1;SIRT5;NDUFC1;ARIH1,Virus Perturbations from GEO up
SARS-ddORF6 60Hour GSE47961,5/300,0.9548160619416114,1,0,0,0.5437737901033171,0.025142230749826532,ZNF274;EIF5;IRS2;TRAPPC8;SLC25A13,Virus Perturbations from GEO up
cSARS Bat SRBD 36Hour GSE37827,5/300,0.9548160619416114,1,0,0,0.5437737901033171,0.025142230749826532,C1R;KLHL2;IRS2;F2;ADH6,Virus Perturbations from GEO up
hMPV 24Hour GSE8961,5/300,0.9548160619416114,1,0,0,0.5437737901033171,0.025142230749826532,ERP44;GABARAPL1;GCH1;SHMT2;PDIA4,Virus Perturbations from GEO up
hMPV 72Hour GSE8961,5/300,0.9548160619416114,1,0,0,0.5437737901033171,0.025142230749826532,GABARAPL1;ZNF274;EIF5;DUSP10;BNIP3,Virus Perturbations from GEO up
A-CA-04-2009(H1N1) 48Hour GSE47960,4/300,0.983328245993056,1,0,0,0.43501903208265363,0.007313666947753296,PTP4A1;VNN1;SLC16A1;CFB,Virus Perturbations from GEO up
A-Netherlands-602-2009(H1N1) 30Hour GSE40844,4/300,0.983328245993056,1,0,0,0.43501903208265363,0.007313666947753296,SLC10A1;C9;ACSM2A;F13B,Virus Perturbations from GEO up
A-Vietnam-1203 CIP048 RG3-2004(H5N1)mutPB2-627E 0Hour GSE43203,4/300,0.983328245993056,1,0,0,0.43501903208265363,0.007313666947753296,ST6GAL1;MIA3;IQGAP2;SLC39A14,Virus Perturbations from GEO up
A-Vietnam-1203 CIP048 RG4-2004(H5N1)PB2-627E 4day-MOI-10^4 GSE43301,4/300,0.983328245993056,1,0,0,0.43501903208265363,0.007313666947753296,BHMT2;HAO1;PLG;KNG1,Virus Perturbations from GEO up
HIV Infected-mDC GSE42058,4/300,0.983328245993056,1,0,0,0.43501903208265363,0.007313666947753296,ERP44;C1RL;ABCC6;NDUFA2,Virus Perturbations from GEO up
SARS-BatSRBD Day7 GSE50000,4/300,0.983328245993056,1,0,0,0.43501903208265363,0.007313666947753296,RNF13;PROX1;HAO2;CDC14B,Virus Perturbations from GEO up
SARS-CoV MA15 Day1-PFU-10^4 GSE33266,4/300,0.983328245993056,1,0,0,0.43501903208265363,0.007313666947753296,PCYT2;FZD5;HAO1;HSD17B10,Virus Perturbations from GEO up
SARS-CoV MA15 Day1-PFU-10^5 GSE50000,4/300,0.983328245993056,1,0,0,0.43501903208265363,0.007313666947753296,EIF5;C9;AQP9;ALDOB,Virus Perturbations from GEO up
SARS-CoV 72Hour GSE47961,4/300,0.983328245993056,1,0,0,0.43501903208265363,0.007313666947753296,PTP4A1;CNBP;ACSL5;TOB1,Virus Perturbations from GEO up
SARS-CoV 72Hour GSE47962,4/300,0.983328245993056,1,0,0,0.43501903208265363,0.007313666947753296,ENOSF1;AK2;MET;PEX14,Virus Perturbations from GEO up
SARS-dORF6 96Hour GSE47960,4/300,0.983328245993056,1,0,0,0.43501903208265363,0.007313666947753296,LRRC47;UBR4;ADIPOR2;EGFR,Virus Perturbations from GEO up
SARS-ddORF6 96Hour GSE47961,4/300,0.983328245993056,1,0,0,0.43501903208265363,0.007313666947753296,SORD;ABAT;HAO1;MIA3,Virus Perturbations from GEO up
icSARS CoV 12Hour GSE37827,4/300,0.983328245993056,1,0,0,0.43501903208265363,0.007313666947753296,NCOR1;PLGLB1;ALDH8A1;SDHAP2,Virus Perturbations from GEO up
icSARS CoV 24Hour GSE33267,4/300,0.983328245993056,1,0,0,0.43501903208265363,0.007313666947753296,OXSM;ST7;GUSB;HSD17B10,Virus Perturbations from GEO up
icSARS CoV 30Hour GSE37827,4/300,0.983328245993056,1,0,0,0.43501903208265363,0.007313666947753296,PTP4A1;SERPIND1;CFHR1;SLC25A13,Virus Perturbations from GEO up
A-CA-04-2009(H1N1) 48Hour GSE47961,3/300,0.9953462250532524,1,0,0,0.3262642740619902,0.0015219045584474835,AK2;CFB;PEX14,Virus Perturbations from GEO up
A-CA-04-2009(H1N1) 48Hour GSE47962,3/300,0.9953462250532524,1,0,0,0.3262642740619902,0.0015219045584474835,ACSL5;ABAT;TOB1,Virus Perturbations from GEO up
A-Vietnam-1203-2004(H5N1) 2day-IDO1KO GSE40792,3/300,0.9953462250532524,1,0,0,0.3262642740619902,0.0015219045584474835,DUSP10;ACADL;PROS1,Virus Perturbations from GEO up
A-Vietnam-1203 CIP048 RG3-2004(H5N1)PB1-F2del 2day-MOI-10^3 GSE43302,3/300,0.9953462250532524,1,0,0,0.3262642740619902,0.0015219045584474835,PEX5;ISOC1;LPIN2,Virus Perturbations from GEO up
